x0,y0,z0,P
   -0.013087 ,  -1.6088e-05 ,   5.1437e-05 ,          0.6
   -0.016835 ,   6.0775e-05 ,   1.8218e-05 ,         0.31
   0.0010375 ,  -9.2793e-05 ,   -3.166e-06 ,         0.92
   0.0075953 ,    5.624e-06 ,  -7.8203e-05 ,         0.53
   -0.036186 ,  -6.7663e-05 ,  -7.3032e-05 ,            0
  -0.0045664 ,   3.8124e-05 ,   2.4158e-05 ,          0.6
   -0.028254 ,   7.9462e-05 ,   4.4247e-05 ,         0.05
   -0.020055 ,   1.4002e-05 ,   -8.101e-05 ,         0.12
   -0.026594 ,   4.1291e-05 ,   -2.801e-05 ,         0.22
   0.0016257 ,   -6.743e-05 ,  -1.4527e-05 ,         0.66
   0.0097687 ,   4.8888e-05 ,   4.0008e-05 ,            0
  -0.0075125 ,     3.55e-05 ,  -6.8805e-05 ,         0.92
  -0.0048024 ,  -4.7035e-05 ,   7.6111e-05 ,         0.92
   0.0066152 ,  -8.8423e-06 ,   3.1185e-05 ,         0.06
  -0.0056174 ,  -2.0992e-06 ,  -9.0609e-05 ,         0.96
   -0.011582 ,   9.1517e-05 ,   5.9521e-06 ,         0.18
   -0.020958 ,   5.6803e-05 ,   1.7846e-05 ,         0.25
   -0.008271 ,  -3.2343e-05 ,  -5.7049e-05 ,         0.82
   -0.021839 ,  -6.0216e-05 ,  -4.5787e-05 ,         0.15
   -0.019619 ,  -8.2592e-05 ,  -1.3668e-05 ,         0.15
   -0.021565 ,  -1.0956e-05 ,  -8.5467e-05 ,         0.09
    -0.01658 ,  -2.3102e-05 ,  -8.3935e-05 ,         0.15
   -0.014829 ,   1.2219e-05 ,  -6.1172e-05 ,         0.34
   0.0055268 ,  -1.5486e-05 ,   6.3665e-05 ,         0.45
   -0.029678 ,  -3.4549e-05 ,  -9.1487e-05 ,         0.01
    -0.02307 ,  -7.0947e-05 ,  -2.6387e-05 ,         0.11
   -0.011294 ,  -7.3373e-05 ,   5.5799e-05 ,         0.16
   -0.015653 ,   4.8681e-05 ,   1.9839e-05 ,         0.48
   -0.026889 ,   1.4867e-05 ,  -7.7474e-05 ,         0.03
    -0.01102 ,  -4.0113e-05 ,    6.538e-05 ,         0.55
   0.0039164 ,  -7.6463e-05 ,  -6.1548e-05 ,         0.93
   -0.036952 ,  -1.6098e-06 ,  -2.9265e-05 ,         0.16
   -0.017956 ,   5.5951e-05 ,   4.3295e-05 ,         0.25
   -0.035787 ,   5.0133e-05 ,   5.1986e-05 ,         0.04
   -0.011838 ,  -2.8585e-05 ,  -9.1965e-06 ,         0.63
   -0.013034 ,  -9.4705e-05 ,   8.8145e-06 ,         0.09
  -0.0015971 ,   7.2639e-05 ,  -5.9728e-05 ,         0.99
   -0.028345 ,   2.0062e-05 ,  -6.3146e-05 ,         0.13
   -0.010632 ,  -8.6849e-06 ,  -8.7987e-05 ,         0.35
   -0.017051 ,   3.6544e-05 ,   1.2213e-05 ,         0.51
   0.0030491 ,   7.0616e-05 ,   3.4807e-05 ,         0.74
  -0.0069582 ,   4.3355e-05 ,   2.6955e-05 ,         0.62
   -0.022306 ,    1.997e-05 ,    -6.37e-05 ,         0.21
   -0.022641 ,   8.6042e-05 ,  -3.2199e-05 ,         0.03
   -0.027314 ,  -1.7919e-05 ,  -4.0509e-05 ,         0.26
   0.0076264 ,   3.7205e-05 ,   4.0673e-05 ,         0.15
    -0.02509 ,  -1.1856e-05 ,  -6.8501e-05 ,         0.13
    -0.03208 ,   4.4701e-05 ,   3.7147e-05 ,         0.11
   -0.021935 ,   6.6095e-05 ,   6.0136e-05 ,         0.01
  -0.0029185 ,  -6.2996e-05 ,  -7.6853e-05 ,         0.99
   -0.004705 ,  -1.8952e-05 ,    3.509e-05 ,         0.58
  -0.0049554 ,  -2.7656e-05 ,  -4.0049e-05 ,         0.63
   -0.039689 ,  -4.5731e-07 ,  -8.3798e-05 ,         0.04
   -0.021283 ,  -5.3095e-05 ,  -3.0589e-05 ,         0.27
   0.0050748 ,  -6.1759e-06 ,  -9.8483e-05 ,         0.97
   -0.024083 ,   9.3864e-06 ,   9.8158e-05 ,         0.03
   -0.010146 ,  -7.5717e-06 ,  -7.9873e-05 ,         0.87
    -0.02511 ,   9.1164e-05 ,  -1.7035e-05 ,            0
   -0.033749 ,   4.2497e-05 ,  -4.7041e-05 ,          0.1
   -0.020582 ,   6.8108e-05 ,   4.0995e-05 ,         0.11
  0.00088439 ,  -6.6311e-05 ,    7.386e-05 ,            1
   0.0090588 ,  -5.0928e-05 ,   5.4783e-05 ,         0.35
   0.0030995 ,  -3.8358e-05 ,  -8.8683e-05 ,         0.96
   -0.035809 ,  -6.9303e-05 ,  -4.8995e-05 ,         0.04
   -0.023114 ,   1.7033e-05 ,  -6.7456e-05 ,          0.2
   -0.028194 ,  -5.3857e-05 ,   5.9074e-05 ,         0.09
    -0.02411 ,     2.57e-05 ,   9.0641e-05 ,         0.02
   0.0092224 ,   3.8132e-05 ,   2.3094e-05 ,            0
   -0.012587 ,   8.6381e-06 ,  -6.2282e-05 ,         0.46
  -0.0025374 ,   2.7384e-05 ,    9.577e-05 ,            1
   0.0020926 ,  -4.8433e-05 ,   4.0961e-05 ,         0.53
   -0.031656 ,  -7.6912e-05 ,  -2.5944e-05 ,         0.04
   0.0051549 ,   1.2518e-05 ,    9.411e-05 ,         0.97
   -0.034744 ,  -6.2653e-05 ,  -7.7643e-05 ,            0
  -0.0027453 ,  -8.0435e-05 ,   7.8683e-06 ,         0.89
  -0.0035314 ,   1.9045e-05 ,   2.6863e-05 ,          0.6
  -0.0041265 ,   3.7873e-06 ,  -1.8622e-05 ,         0.43
   -0.033328 ,   6.3427e-05 ,   4.6453e-05 ,         0.09
   -0.017711 ,  -2.0586e-05 ,   7.2441e-05 ,         0.17
   -0.014561 ,   7.7733e-06 ,   9.7771e-05 ,         0.03
   -0.013475 ,  -8.4757e-05 ,   -1.665e-05 ,         0.18
   0.0029859 ,    6.831e-05 ,   4.4259e-05 ,         0.73
  -0.0061138 ,  -5.9912e-05 ,   4.0543e-05 ,         0.81
  0.00029191 ,   4.0312e-05 ,   3.1207e-05 ,         0.46
   -0.013438 ,   7.4668e-05 ,   6.3597e-05 ,         0.04
   0.0077948 ,   1.5775e-05 ,  -7.1786e-05 ,         0.46
   -0.036666 ,  -4.4928e-06 ,   1.6808e-05 ,         0.17
   -0.012924 ,  -6.6403e-05 ,  -5.0535e-05 ,         0.29
   -0.025917 ,   7.0298e-05 ,  -1.5981e-05 ,         0.11
   -0.015955 ,  -2.2143e-05 ,        1e-05 ,         0.59
  -0.0057568 ,  -3.2095e-05 ,  -8.8714e-05 ,         0.97
   -0.029587 ,    2.923e-06 ,  -5.7389e-05 ,         0.16
   -0.009592 ,  -4.3699e-05 ,   1.9684e-05 ,         0.75
   -0.023691 ,  -1.8886e-05 ,  -2.7978e-05 ,         0.37
   0.0040424 ,   4.3019e-05 ,   3.5477e-05 ,         0.43
    -0.03333 ,   4.3714e-05 ,  -1.9323e-05 ,         0.16
    -0.03488 ,   3.0919e-05 ,   7.4592e-05 ,         0.08
   0.0079558 ,  -2.6102e-06 ,   2.5589e-05 ,         0.02
   -0.032355 ,   1.5536e-05 ,  -5.0129e-05 ,         0.16
   -0.032373 ,  -5.2926e-05 ,   4.1306e-06 ,         0.17
   -0.032222 ,   1.1148e-05 ,  -9.3147e-05 ,         0.02
   -0.035522 ,  -5.2928e-05 ,   4.0521e-05 ,         0.07
   -0.017279 ,  -1.2488e-05 ,   8.6042e-05 ,         0.15
  -0.0065552 ,   7.5556e-05 ,   1.8006e-05 ,         0.87
   0.0015651 ,  -4.1022e-05 ,  -7.8421e-05 ,         0.89
 -0.00048824 ,  -3.0502e-05 ,   1.4455e-05 ,         0.44
  -0.0043645 ,  -9.4409e-05 ,   2.9539e-05 ,         0.99
    -0.01637 ,  -7.1032e-05 ,  -5.8655e-05 ,          0.1
  -0.0045706 ,   2.0955e-05 ,   8.2061e-06 ,         0.49
    0.007903 ,  -2.7436e-05 ,   6.2524e-05 ,         0.35
   -0.014711 ,   8.1195e-06 ,  -5.6485e-05 ,         0.47
   -0.024747 ,  -2.6217e-05 ,  -7.4931e-05 ,         0.11
 -0.00050944 ,   3.3863e-05 ,   3.4004e-05 ,         0.46
   -0.028181 ,   5.2076e-05 ,   5.5561e-05 ,         0.12
   -0.028285 ,   6.4951e-05 ,   4.2579e-05 ,         0.04
   -0.016765 ,   7.7358e-05 ,   3.8042e-06 ,         0.17
  -0.0090307 ,  -5.9301e-05 ,   3.1108e-05 ,         0.85
  -0.0092335 ,  -1.0523e-05 ,  -1.5605e-05 ,         0.57
   -0.033869 ,  -1.2137e-05 ,  -7.0646e-05 ,         0.07
    -0.03381 ,   -6.263e-05 ,  -1.2441e-05 ,         0.08
   -0.025777 ,   2.5482e-05 ,   2.0764e-05 ,         0.29
  -0.0032134 ,   -4.587e-05 ,  -4.9947e-05 ,         0.74
   -0.019435 ,   4.7031e-05 ,   4.7926e-05 ,         0.25
   0.0014491 ,   4.9338e-05 ,   5.5472e-05 ,          0.8
   0.0067557 ,   7.3068e-05 ,   5.2107e-05 ,         0.87
   -0.020047 ,   5.2537e-05 ,   6.5179e-05 ,         0.18
   -0.037389 ,   4.5889e-05 ,   8.1342e-05 ,         0.01
   -0.011441 ,   7.5698e-06 ,   2.1555e-05 ,         0.66
  -0.0026165 ,  -1.9282e-05 ,    4.272e-05 ,         0.56
   -0.023988 ,  -2.7483e-05 ,   6.1977e-05 ,         0.18
   -0.015353 ,   1.9816e-05 ,   9.5878e-05 ,         0.01
   -0.028917 ,  -5.8184e-07 ,   8.8883e-05 ,         0.05
   0.0069637 ,   5.2573e-05 ,   -4.189e-05 ,         0.37
   -0.015885 ,  -1.6728e-05 ,  -5.5267e-05 ,         0.39
      -0.013 ,  -2.2834e-05 ,  -8.3405e-06 ,         0.71
   -0.028947 ,   3.4466e-05 ,   7.8874e-05 ,         0.05
   -0.035203 ,   1.6823e-05 ,   6.9173e-05 ,         0.08
   -0.036992 ,   3.9536e-05 ,   2.0885e-05 ,         0.12
  0.00097544 ,   5.6006e-05 ,  -3.3694e-05 ,         0.64
  -0.0014261 ,  -1.1033e-05 ,  -3.9562e-05 ,         0.47
   -0.030215 ,  -8.1048e-05 ,  -3.0794e-05 ,         0.02
   0.0047559 ,  -2.3553e-05 ,   5.5935e-05 ,         0.48
   -0.005785 ,   4.8768e-05 ,   8.3904e-05 ,         0.98
  -0.0071577 ,  -9.4108e-06 ,  -9.1194e-06 ,         0.58
   0.0095191 ,   9.0791e-05 ,  -6.8959e-06 ,          0.7
   -0.038315 ,   3.7946e-05 ,    6.947e-05 ,         0.01
   -0.018787 ,  -3.5922e-06 ,   7.3311e-05 ,          0.2
   -0.015501 ,  -6.4284e-05 ,    4.871e-05 ,         0.16
   -0.010825 ,   7.6195e-05 ,   3.8219e-05 ,         0.34
   -0.035837 ,  -1.2368e-05 ,  -2.8141e-05 ,         0.18
  -0.0069923 ,  -7.6606e-05 ,    5.392e-05 ,         0.97
   -0.037385 ,   1.1915e-05 ,    -1.29e-06 ,          0.2
   -0.012158 ,  -4.4322e-05 ,   3.1282e-05 ,         0.67
  -0.0043987 ,  -3.0797e-05 ,  -2.9166e-05 ,         0.67
   -0.015604 ,   5.4412e-05 ,   7.9387e-05 ,         0.06
    -0.00912 ,  -1.9185e-05 ,   1.7713e-05 ,         0.64
   -0.029311 ,   4.0386e-05 ,   6.4652e-05 ,         0.08
  -0.0077171 ,   4.0669e-06 ,  -7.9718e-05 ,         0.92
   -0.020968 ,   5.5653e-05 ,  -5.8442e-05 ,         0.13
   -0.034814 ,  -5.5022e-05 ,   7.4959e-05 ,         0.01
   -0.021124 ,  -9.3211e-06 ,   -2.174e-05 ,         0.52
   -0.026857 ,  -2.4751e-05 ,   8.6925e-05 ,         0.02
   -0.027936 ,  -7.1384e-05 ,   -1.391e-05 ,         0.13
  -0.0088538 ,   4.1251e-05 ,  -7.2401e-05 ,         0.92
   -0.013854 ,  -3.7708e-05 ,  -2.6498e-05 ,         0.61
   -0.019338 ,  -3.7644e-05 ,    6.337e-05 ,         0.19
    -0.02911 ,  -2.5512e-05 ,   7.9839e-05 ,         0.06
   0.0029277 ,  -9.3491e-05 ,   2.8702e-05 ,         0.95
   0.0030504 ,  -5.8953e-05 ,   3.1145e-05 ,         0.58
   -0.025803 ,  -1.8572e-05 ,   2.2563e-05 ,         0.25
  -0.0092304 ,  -2.2356e-05 ,  -8.5794e-06 ,         0.58
  -0.0010255 ,  -3.7147e-06 ,  -7.9251e-05 ,         0.85
   0.0077424 ,  -7.9333e-05 ,   4.0841e-05 ,         0.82
   0.0059802 ,  -7.5082e-05 ,   3.5703e-05 ,         0.72
   -0.020759 ,   4.1585e-05 ,   4.1518e-05 ,         0.26
   -0.031868 ,    9.616e-05 ,    1.488e-05 ,            0
 -0.00016243 ,  -1.8018e-05 ,   6.9837e-05 ,         0.75
   -0.034309 ,  -4.0201e-05 ,   8.9006e-05 ,            0
   -0.032059 ,  -1.5433e-05 ,  -2.2311e-05 ,         0.29
   -0.022209 ,   4.3845e-05 ,  -1.2162e-05 ,         0.27
   0.0023879 ,   8.0955e-05 ,  -3.4592e-05 ,         0.91
   -0.010861 ,  -9.2285e-05 ,   2.5006e-05 ,         0.08
   -0.010691 ,   5.2892e-06 ,   8.8304e-05 ,         0.34
   0.0062919 ,   4.7411e-06 ,  -5.4156e-05 ,          0.3
   -0.011246 ,   2.2824e-06 ,    -3.89e-05 ,         0.71
   -0.039501 ,  -5.4076e-06 ,  -9.1923e-05 ,         0.02
  0.00046886 ,  -3.5124e-06 ,  -8.8522e-05 ,          0.9
  -0.0095596 ,   4.0936e-05 ,   3.2134e-05 ,         0.76
   -0.016004 ,  -1.9898e-05 ,  -4.3384e-05 ,         0.52
   -0.026578 ,  -5.5156e-05 ,   1.2963e-05 ,         0.19
   -0.027095 ,    2.145e-05 ,   8.8519e-05 ,         0.03
    -0.01595 ,    7.385e-05 ,   5.2612e-05 ,         0.07
   -0.028633 ,   3.3692e-05 ,  -6.7614e-05 ,         0.04
    -0.03757 ,   3.4326e-05 ,   6.7379e-05 ,         0.08
   -0.031538 ,   2.7636e-05 ,   4.5787e-05 ,         0.13
   -0.027078 ,  -4.2116e-05 ,  -7.2233e-05 ,         0.06
   -0.030104 ,   7.0298e-05 ,  -5.4962e-05 ,         0.03
  -0.0097153 ,  -6.6093e-05 ,  -6.9011e-06 ,         0.87
   0.0011852 ,  -1.9561e-05 ,  -6.3871e-05 ,         0.59
  0.00053075 ,   3.8855e-05 ,   5.6098e-05 ,         0.67
  0.00011185 ,   5.0581e-05 ,  -1.5229e-05 ,         0.55
  -0.0045943 ,  -7.9485e-05 ,  -2.0879e-05 ,         0.85
   0.0029689 ,  -4.0619e-05 ,  -8.5946e-05 ,         0.98
 -0.00094577 ,   9.2812e-05 ,   2.1705e-05 ,         0.98
    -0.02981 ,   3.1418e-05 ,  -8.0529e-05 ,         0.06
   0.0096672 ,  -4.4292e-07 ,  -5.1038e-05 ,            0
   -0.035319 ,    6.047e-05 ,   5.6919e-05 ,         0.03
  -0.0074691 ,   -3.586e-05 ,  -5.6901e-06 ,         0.65
   -0.029241 ,  -1.6118e-05 ,   3.1228e-05 ,          0.2
   -0.027806 ,  -4.1845e-05 ,  -1.2571e-05 ,         0.24
   -0.023016 ,  -3.0726e-05 ,   2.2655e-05 ,         0.24
   -0.030107 ,  -6.5859e-05 ,   3.8897e-05 ,          0.1
   -0.014658 ,   1.1419e-05 ,   2.4561e-05 ,         0.71
   0.0075379 ,  -3.0686e-06 ,    9.063e-05 ,         0.81
    -0.02027 ,   8.4317e-05 ,    1.094e-05 ,         0.12
   -0.010777 ,   8.5368e-05 ,  -4.4396e-05 ,          0.1
  -0.0096731 ,  -3.9925e-05 ,  -5.7727e-05 ,         0.84
  -0.0042679 ,   7.3779e-05 ,  -3.3249e-05 ,         0.87
   -0.019923 ,   4.8783e-05 ,   8.0755e-05 ,         0.04
   0.0029346 ,   6.4549e-05 ,  -3.4909e-05 ,         0.68
   0.0060242 ,   1.4711e-05 ,  -5.1045e-05 ,          0.3
  -0.0024581 ,  -8.7338e-05 ,  -4.6169e-05 ,         0.98
    -0.02572 ,  -1.7747e-05 ,   7.0219e-06 ,         0.35
 -0.00015921 ,  -2.7314e-06 ,   5.7052e-05 ,         0.57
   -0.032862 ,   1.2063e-06 ,  -9.8634e-05 ,            0
   -0.014772 ,   8.0732e-06 ,   5.9876e-05 ,         0.39
  -0.0094656 ,    5.114e-05 ,   2.1821e-05 ,         0.77
  -0.0048102 ,   3.7787e-06 ,  -3.4567e-05 ,         0.59
   -0.020833 ,  -4.5467e-05 ,  -8.4205e-05 ,         0.01
  -0.0035658 ,  -7.9813e-06 ,  -3.5932e-05 ,         0.56
   0.0043642 ,  -3.6156e-05 ,  -4.4876e-05 ,         0.45
   -0.037208 ,  -8.2743e-05 ,   4.6135e-05 ,         0.02
   -0.033089 ,  -5.4679e-05 ,   4.4796e-05 ,         0.11
   0.0031532 ,   3.1667e-05 ,  -7.1764e-05 ,         0.77
   -0.018913 ,  -3.1393e-05 ,   6.9612e-05 ,         0.15
   -0.019434 ,   3.2964e-05 ,  -7.6785e-05 ,         0.11
   0.0079571 ,   4.1626e-06 ,  -1.6613e-05 ,            0
  -0.0024877 ,   4.3538e-05 ,  -5.8166e-05 ,         0.72
   0.0090499 ,  -1.7898e-05 ,  -6.3413e-07 ,            0
   -0.028324 ,  -5.9861e-05 ,   -6.847e-05 ,         0.05
   -0.035189 ,   5.5555e-05 ,  -1.7706e-05 ,         0.09
   -0.020771 ,  -8.6372e-05 ,   3.1732e-05 ,         0.03
   -0.014986 ,    4.612e-05 ,   1.8266e-05 ,         0.56
   -0.011487 ,   5.1055e-05 ,  -5.6642e-05 ,         0.46
   0.0088316 ,  -6.5758e-05 ,  -7.1082e-05 ,         0.92
   -0.015357 ,  -1.3406e-05 ,   1.7267e-05 ,         0.67
   -0.019956 ,   2.3229e-05 ,  -4.3743e-07 ,          0.5
   0.0097495 ,     2.32e-06 ,    1.417e-05 ,            0
    -0.02695 ,  -4.7488e-05 ,  -6.7525e-05 ,         0.11
  -0.0067338 ,  -6.1138e-05 ,  -4.7418e-05 ,         0.84
   0.0082128 ,  -2.5643e-05 ,   2.1972e-05 ,         0.01
  -0.0064424 ,   5.5929e-05 ,    6.953e-05 ,         0.97
   -0.025041 ,   7.7625e-05 ,   1.2362e-05 ,         0.09
   -0.013444 ,  -2.3309e-05 ,   1.2603e-05 ,         0.64
   -0.039927 ,    1.059e-05 ,   2.4097e-05 ,         0.07
   0.0041894 ,  -5.5917e-06 ,  -3.6453e-05 ,         0.24
   -0.019781 ,  -6.0949e-05 ,   6.4608e-05 ,         0.07
    -0.02494 ,   1.6538e-05 ,  -2.5504e-05 ,         0.34
   0.0075291 ,  -4.8248e-06 ,  -4.8533e-05 ,         0.13
   -0.016968 ,  -4.4527e-05 ,  -2.1304e-05 ,         0.41
   -0.025618 ,   1.4361e-05 ,   2.9017e-05 ,         0.27
   -0.035769 ,   8.9346e-05 ,  -2.4512e-05 ,         0.03
   -0.010891 ,  -8.0318e-06 ,   8.3171e-05 ,         0.42
   -0.032347 ,    7.622e-05 ,  -3.9089e-05 ,         0.05
   -0.036345 ,   1.3232e-05 ,   7.9563e-05 ,         0.06
   -0.010972 ,  -5.0346e-05 ,   5.1263e-05 ,         0.64
   -0.025649 ,   4.8712e-05 ,   2.9851e-05 ,         0.22
   -0.021904 ,  -5.1808e-05 ,  -6.2719e-05 ,         0.12
  -0.0037588 ,   1.4479e-05 ,   3.1081e-05 ,         0.55
   0.0029156 ,   3.6917e-05 ,   1.0738e-05 ,         0.27
   -0.022604 ,  -2.3585e-06 ,  -1.3859e-05 ,         0.39
   0.0080873 ,  -5.6433e-05 ,   8.0363e-05 ,         0.99
   0.0076785 ,   -5.246e-05 ,  -8.3377e-05 ,         0.95
   -0.029698 ,  -2.6233e-05 ,   2.3461e-05 ,         0.28
  -0.0015878 ,  -4.7625e-05 ,  -4.9051e-05 ,         0.76
  -0.0092234 ,   8.0288e-05 ,   1.0989e-05 ,         0.93
   0.0059461 ,   4.5586e-05 ,  -2.8701e-05 ,         0.33
  -0.0098731 ,   2.7132e-05 ,  -8.2518e-05 ,         0.93
  -0.0048931 ,   -1.949e-06 ,  -7.4682e-05 ,         0.82
  -0.0028163 ,   2.5262e-05 ,   -6.033e-05 ,         0.72
   -0.020745 ,  -3.8408e-05 ,   3.4594e-05 ,         0.35
   -0.027425 ,  -6.4294e-05 ,   -5.834e-05 ,         0.06
   -0.038162 ,  -8.4318e-05 ,  -4.3293e-05 ,         0.02
   -0.016394 ,  -8.3832e-05 ,   -1.602e-05 ,         0.13
  -0.0077464 ,  -1.0006e-05 ,   6.2994e-05 ,         0.78
   -0.026052 ,   8.3445e-07 ,   9.6863e-05 ,         0.03
   -0.014107 ,  -4.8224e-05 ,   1.5122e-05 ,         0.59
   -0.027717 ,   1.0192e-05 ,   7.2303e-05 ,          0.1
   -0.025125 ,    3.278e-05 ,  -9.2049e-05 ,         0.01
  -0.0074763 ,   5.1547e-05 ,   -4.512e-06 ,         0.71
   0.0045697 ,   4.9123e-05 ,   9.3682e-06 ,         0.27
   0.0030553 ,  -9.3908e-05 ,  -2.1403e-05 ,         0.93
   -0.029504 ,   2.2365e-05 ,   1.3624e-05 ,         0.25
   -0.020045 ,   1.7591e-05 ,  -5.1813e-05 ,         0.29
   0.0043942 ,   7.6736e-05 ,  -5.2418e-06 ,         0.68
   -0.027174 ,   4.1158e-05 ,   1.8412e-05 ,         0.21
   0.0083401 ,   7.4031e-05 ,  -2.9635e-05 ,         0.53
  -0.0090421 ,   8.8769e-05 ,   1.0183e-05 ,         0.99
   -0.031733 ,  -2.8604e-05 ,  -6.4798e-05 ,         0.08
     0.00131 ,   1.6973e-05 ,  -7.8867e-05 ,         0.84
  -0.0072153 ,  -8.7172e-05 ,   -1.899e-05 ,         0.95
   -0.012677 ,   3.6309e-05 ,  -3.1865e-05 ,         0.66
   -0.027434 ,   6.2424e-05 ,  -4.5953e-05 ,         0.09
   -0.037992 ,  -2.3573e-05 ,  -2.3852e-05 ,         0.12
   -0.028331 ,   4.6515e-05 ,   5.4718e-05 ,         0.13
   -0.021944 ,   1.8392e-05 ,   8.9667e-05 ,         0.01
  -0.0083272 ,   3.9685e-05 ,   8.7367e-05 ,         0.97
   0.0093049 ,   6.8163e-05 ,   1.8334e-05 ,         0.13
   -0.029642 ,   4.1235e-05 ,   3.2799e-05 ,         0.15
  -0.0021458 ,  -6.0106e-05 ,  -5.3967e-05 ,         0.89
   0.0043164 ,   8.8975e-05 ,  -3.5447e-05 ,         0.93
   -0.016389 ,   -4.357e-05 ,   5.6569e-05 ,         0.27
   -0.032054 ,  -8.3545e-05 ,   5.2557e-05 ,            0
  0.00054604 ,   4.4202e-05 ,  -4.3606e-06 ,         0.47
   -0.016175 ,   3.1414e-05 ,  -1.1181e-05 ,          0.6
   -0.034186 ,  -2.4253e-05 ,   -4.884e-05 ,         0.14
    0.003786 ,   6.2792e-05 ,  -4.6235e-06 ,         0.51
  -0.0082407 ,   6.8471e-06 ,  -6.4503e-05 ,         0.84
   -0.035136 ,  -2.8921e-05 ,   4.7732e-05 ,          0.1
    0.005422 ,  -4.3575e-05 ,   -7.099e-05 ,          0.8
   -0.038249 ,   1.1109e-06 ,    3.029e-05 ,         0.06
   -0.038013 ,  -1.7885e-05 ,   6.0836e-05 ,         0.06
   0.0094284 ,  -2.3078e-05 ,  -4.9186e-05 ,            0
  -0.0056909 ,  -5.4517e-05 ,  -9.6372e-06 ,         0.64
   -0.021166 ,  -2.7605e-05 ,   1.7134e-05 ,         0.35
   -0.014784 ,  -6.1584e-05 ,  -4.6322e-05 ,         0.28
  -0.0018252 ,   1.7375e-07 ,  -5.3172e-05 ,         0.65
   -0.037556 ,  -3.4095e-05 ,  -1.9742e-05 ,         0.07
  -0.0037036 ,  -2.4318e-06 ,  -8.2052e-07 ,         0.42
  -0.0049336 ,  -4.6079e-05 ,  -2.6696e-05 ,         0.69
   -0.017055 ,  -7.4012e-05 ,  -5.5068e-06 ,         0.24
   -0.010885 ,   8.1036e-05 ,   4.6284e-05 ,         0.12
   -0.023046 ,  -3.9063e-06 ,  -2.0181e-05 ,         0.48
   -0.031469 ,   9.5089e-05 ,   -2.297e-06 ,         0.01
    -0.02004 ,  -2.2098e-05 ,   2.8661e-05 ,         0.37
   0.0059889 ,   8.9824e-05 ,    -1.64e-05 ,         0.82
   -0.028698 ,   -5.096e-05 ,   7.3537e-05 ,         0.03
    -0.02195 ,   7.2476e-05 ,  -6.2658e-05 ,         0.05
   -0.023772 ,  -3.5563e-05 ,   1.0406e-05 ,         0.42
   -0.035821 ,  -6.0791e-05 ,   3.6767e-05 ,         0.08
   -0.014367 ,   1.2814e-05 ,   6.2333e-05 ,         0.38
   0.0016432 ,   2.9338e-05 ,    2.958e-05 ,         0.36
   0.0052307 ,  -2.7437e-05 ,   7.0704e-05 ,         0.64
  -0.0038202 ,  -1.1646e-05 ,  -7.6984e-05 ,         0.85
    -0.02085 ,   9.4967e-06 ,  -4.5324e-05 ,         0.34
   -0.025099 ,  -2.4941e-05 ,  -6.7655e-05 ,         0.08
  -0.0054144 ,   9.9269e-05 ,   6.1217e-06 ,         0.99
   0.0040228 ,    3.869e-05 ,  -5.8329e-05 ,          0.6
   0.0062274 ,   7.3629e-05 ,  -3.9084e-05 ,         0.75
   -0.035937 ,   8.4205e-06 ,  -6.3587e-05 ,         0.07
   -0.015866 ,   1.7983e-05 ,   4.9389e-06 ,         0.64
   -0.033587 ,  -3.9023e-05 ,   3.7491e-05 ,         0.11
   -0.027354 ,  -2.5333e-05 ,  -8.5864e-05 ,         0.04
   0.0041981 ,  -7.5563e-06 ,  -5.8377e-05 ,         0.46
   -0.030186 ,   4.6449e-06 ,   2.8488e-05 ,         0.25
   -0.033932 ,  -8.5389e-06 ,    7.098e-05 ,         0.09
   -0.012815 ,  -2.8162e-05 ,  -5.3621e-05 ,         0.58
   -0.024269 ,  -8.5135e-05 ,   1.2121e-05 ,         0.04
   -0.020898 ,  -5.1634e-05 ,  -5.0807e-05 ,         0.14
 -0.00042304 ,     7.63e-06 ,    8.937e-05 ,         0.94
    0.001959 ,   3.9955e-05 ,   8.1072e-05 ,         0.93
  -0.0059882 ,   2.0884e-05 ,  -3.8191e-05 ,         0.62
   -0.019154 ,   3.7323e-06 ,  -3.4971e-05 ,         0.45
  -0.0078555 ,   8.3038e-05 ,  -3.6258e-05 ,         0.93
   -0.029296 ,    6.221e-05 ,   5.0089e-05 ,          0.1
  -0.0091365 ,   5.2445e-06 ,   1.1563e-05 ,         0.47
  -0.0062404 ,   7.6892e-05 ,   5.5201e-05 ,         0.94
  -0.0099488 ,  -7.1641e-05 ,    4.614e-06 ,         0.84
   -0.022685 ,    2.576e-05 ,   6.9149e-05 ,         0.13
    -0.02178 ,   6.1799e-05 ,  -4.7384e-05 ,          0.1
   -0.031426 ,   7.0841e-05 ,   5.0852e-05 ,         0.05
 -0.00023192 ,   8.8947e-05 ,   2.5336e-05 ,         0.93
   -0.015367 ,   -5.791e-05 ,  -2.1797e-05 ,         0.42
   -0.022269 ,   4.0986e-06 ,  -2.8804e-05 ,          0.4
  -0.0012469 ,  -3.2504e-05 ,    7.926e-05 ,         0.89
    -0.02816 ,   2.4866e-05 ,   5.1977e-05 ,         0.19
   0.0022417 ,  -4.8593e-05 ,   7.7693e-05 ,         0.91
  0.00082635 ,   1.5108e-05 ,   5.9068e-05 ,         0.62
   0.0023114 ,  -9.0821e-05 ,  -5.8014e-06 ,         0.93
